name,url,cuisine,avgRating,priceRange,latitude,longitude,postalCode,streetAddress,addressLocality,addressRegion,addressString
Co-op (Old Street),https://www.ubereats.com/gb/store/co-op-old-street/rIdeeQ4WXJKonnnIL_ckFw,"['Grocery', 'Alcohol', 'Convenience', 'Everyday Essentials', 'Snacks']",4.4,€,51.52537,-0.09038,EC1V 9NP,185 Old Street,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'EC1V 9NP', 'addressCountry': 'GB', 'streetAddress': '185 Old Street'}"
The Slider Guy,https://www.ubereats.com/gb/store/the-slider-guy/1MqQxJiRWGSO-G_0eQeNeg,"['American', 'Hot dog', 'Comfort Food', 'Comfort food', 'Desserts', 'Desserts']",,,51.5552,-0.23478,,,,,
Crystals,https://www.ubereats.com/gb/store/crystals/D1g6sfDSS0Gbz4G8-L9IZQ,"['Middle Eastern', 'Chinese', 'Fast food', 'Comfort food', 'Chicken', 'Noodles', 'Group Friendly']",4.4,,51.5621502,-0.3188502,HA0 3,32 East Ln,Wembley,Greater London,"{'@type': 'PostalAddress', 'addressLocality': 'Wembley', 'addressRegion': 'Greater London', 'postalCode': 'HA0 3', 'addressCountry': 'GB', 'streetAddress': '32 East Ln'}"
Sambal Kitchen & Diner,https://www.ubereats.com/gb/store/sambal-kitchen-%26-diner/vZMD6U9HRxCNG7J-0FYeRQ,"['Sri Lankan', 'Asian', 'Street food']",4.5,€,51.564281,-0.35363,HA2 8HR,247 Northolt Road,Harrow,,"{'@type': 'PostalAddress', 'addressLocality': 'Harrow', 'addressRegion': '', 'postalCode': 'HA2 8HR', 'addressCountry': 'GB', 'streetAddress': '247 Northolt Road'}"
Dirty Dog Shack Harlow,https://www.ubereats.com/gb/store/dirty-dog-shack-harlow/Wl2o9uemT-eOAyLpgrpcQg,"['Mexican', 'Burritos', 'Tacos', 'Tex Mex', 'American', 'Fast food', 'New Mexican']",,€,51.76956,0.09239,CM20 1,The Harvey Centre,Harlow,,"{'@type': 'PostalAddress', 'addressLocality': 'Harlow', 'addressRegion': '', 'postalCode': 'CM20 1', 'addressCountry': 'GB', 'streetAddress': 'The Harvey Centre'}"
Mingles Bar and Restaurant  (Peckham),https://www.ubereats.com/gb/store/mingles-bar-and-restaurant-peckham/ViVL2Tj4S9CPt_lmZnbXAg,"['African', 'West African', 'Seafood', 'Chicken', 'Vegetarian friendly']",4.7,,51.48301,-0.06507,SE15 1,1 Peckham Park Road,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'SE15 1', 'addressCountry': 'GB', 'streetAddress': '1 Peckham Park Road'}"
Sabor Goiano,https://www.ubereats.com/gb/store/sabor-goiano/lFxgvy85RMC0SkPVxGoQxA,"['Burgers', 'Burgers', 'Snacks', 'American', 'Brazilian', 'South American', 'Portuguese']",4.7,€,51.5329,0.05244,E6 1LA,333 Barking Road,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'E6 1LA', 'addressCountry': 'GB', 'streetAddress': '333 Barking Road'}"
Moxies Gourmet Burgers,https://www.ubereats.com/gb/store/moxies-gourmet-burgers/QXssIsePXCW1TDAplHSOoA,"['Fish dishes', 'and', 'Chips', 'Burgers', 'American', 'Mexican', 'Comfort Food']",,€,51.54615,-0.19102,NW6 2LU,"96 West End Ln, Westhampstead",London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'NW6 2LU', 'addressCountry': 'GB', 'streetAddress': '96 West End Ln, Westhampstead'}"
Chinese Circle,https://www.ubereats.com/gb/store/chinese-circle/FdxpwhbdRdGDjvRkdxoBxw,"['Chinese', 'Noodles', 'Asian', 'Halal']",4.8,€€,51.525436,-0.070946835,E2 7,147 Bethnal Green Road,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'E2 7', 'addressCountry': 'GB', 'streetAddress': '147 Bethnal Green Road'}"
CHINA GARDEN Chinese Takeaway,https://www.ubereats.com/gb/store/china-garden-chinese-takeaway/JkBd3RLOVIuSMLq_JnlKBg,"['Soup', 'Seafood', 'Chicken', 'Family Meals', 'Drinks', 'Cantonese', 'English', 'Szechuan', 'Fish & chips', 'Chinese', 'Rice dishes', 'Noodles']",4.1,€€,51.11816,-0.18788,RH10 8DT,"9, Northgate Parade, Northgate",Crawley,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'Crawley', 'addressRegion': 'EMEA', 'postalCode': 'RH10 8DT', 'addressCountry': 'GB', 'streetAddress': '9, Northgate Parade, Northgate'}"
Sushi Essence (Kennington),https://www.ubereats.com/gb/store/sushi-essence-kennington/UmFQbmN6R2SdWETUqHzB3A,"['Japanese', 'Asian', 'Halal', 'Sushi', 'Vegetarian friendly', 'Group Friendly', 'Exclusive to Uber Eats']",4.6,€,51.48657,-0.11159,SE11 5,334 Kennington Rd,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'SE11 5', 'addressCountry': 'GB', 'streetAddress': '334 Kennington Rd'}"
Xi’an BiangBiang Noodles,https://www.ubereats.com/gb/store/xian-biangbiang-noodles/EK3iXxk0RuGSBN3ykQlAog,"['Chinese', 'Asian', 'Noodles']",4.6,€€,51.516766,-0.07346317,E1 7,62 Wentworth Street,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'E1 7', 'addressCountry': 'GB', 'streetAddress': '62 Wentworth Street'}"
Brixton Kebabish,https://www.ubereats.com/gb/store/brixton-kebabish/1X2WoLQ0VyKAA0q-ML_0NQ,"['Wings', 'Kebab', 'Burgers', 'Turkish', 'Pasta', 'Desserts', 'Sweets', 'Family friendly']",3.9,,51.45484991978743,-0.11971405877460937,SW2 1QN,88 Brixton Hill,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'SW2 1QN', 'addressCountry': 'GB', 'streetAddress': '88 Brixton Hill'}"
Karachi Cuisine,https://www.ubereats.com/gb/store/karachi-cuisine/vS9zMhYDSnO4lzlMx14ZUw,"['Pakistani', 'Indian', 'Halal', 'Group Friendly', 'Allergy friendly']",3.7,€,51.4020149,-0.1188516,,,,,
Pino’s Warung,https://www.ubereats.com/gb/store/pinos-warung/FS3KFjxGTfOnzCNcoGgnKQ,"['Rice & Curry', 'Comfort food', 'Fast food', 'Group Friendly']",4.9,€€,51.54195,-0.14709,,,,,
Pret A Manger (Angel Central),https://www.ubereats.com/gb/store/pret-a-manger-angel-central/TeCPUyDqRzqHBpu3U-eWGg,"['Sandwich', 'Salads', 'Bakery', 'Cafe', 'Healthy']",4.6,€,51.534169,-0.106032,N1 0,12 Parkfield St,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'N1 0', 'addressCountry': 'GB', 'streetAddress': '12 Parkfield St'}"
Cannon Hill Newsagent ,https://www.ubereats.com/gb/store/cannon-hill-newsagent/RfrsJy_2SoaTb1VtwRMsCw,"['Alcohol', 'Snacks']",,€€€,51.3947454,-0.2253408,,,,,
Zizzi (Bow Street),https://www.ubereats.com/gb/store/zizzi-bow-street/VwIzY6-rRGiLWueYToocPA,"['Pizza', 'Pasta', 'Italian']",4.3,€,51.513713,-0.1225514,WC2E 9,20 BOW STREET,LONDON,LONDON,"{'@type': 'PostalAddress', 'addressLocality': 'LONDON', 'addressRegion': 'LONDON', 'postalCode': 'WC2E 9', 'addressCountry': 'GB', 'streetAddress': '20 BOW STREET'}"
Bombay Talkies- Pure Veg,https://www.ubereats.com/gb/store/bombay-talkies-pure-veg/N133YetwU6iP8vq5NmuoSg,"['Pure veg', 'American', 'Indian', 'Snacks']",4.6,€,51.520630537300875,-0.12121497841880458,WC1N 3BP,33 Boswell Street,London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'WC1N 3BP', 'addressCountry': 'GB', 'streetAddress': '33 Boswell Street'}"
Rapsa@ 100 Hoxton,https://www.ubereats.com/gb/store/rapsa%40-100-hoxton/dPjdqzWuSyy4Z5tDYLek6g,"['Asian fusion', 'Juice & Smoothies', 'Vegan friendly']",,€€,51.53104,-0.08018,,,,,
Castlella Fish,https://www.ubereats.com/gb/store/castlella-fish/f8UzXwPnTaC4BhIAt2ZLDw,"['Comfort Food', 'Comfort food', 'Fish & chips', 'Seafood', 'Fish & Seafood', 'Italian', 'Family friendly', 'Family Meals']",,€,51.42985,-0.13068,SW161HS ,258,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'SW161HS ', 'addressCountry': 'GB', 'streetAddress': '258'}"
Market Thai,https://www.ubereats.com/gb/store/market-thai/FtS8K8IwSrGA7zqPNGELSg,"['Thai', 'Asian', 'Noodles', 'Comfort Food', 'Seafood', 'Rice & Curry', 'Vegetarian friendly', 'Soup', 'Salads']",,€,51.51779,-0.20635,W11 1,240 Portobello Rd,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'W11 1', 'addressCountry': 'GB', 'streetAddress': '240 Portobello Rd'}"
Sahara,https://www.ubereats.com/gb/store/sahara/BsLeEbG7W96uzpJmilqeIQ,"['Halal', 'Middle Eastern', 'Kebab', 'Mediterranean', 'Lebanese']",3.2,€,51.53237,-0.16956,NW8 7NG,7 St John's Wood High St,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'NW8 7NG', 'addressCountry': 'GB', 'streetAddress': ""7 St John's Wood High St""}"
Chicken Cottage (Paddington),https://www.ubereats.com/gb/store/chicken-cottage-paddington/A6n7fGr3QWueVv9x7wkm6Q,"['Chicken', 'Fast food', 'Halal', 'Burgers', 'Wings', 'Group Friendly']",4.3,€,51.5164706,-0.1736833,W2 1,W2 1RL,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'W2 1', 'addressCountry': 'GB', 'streetAddress': 'W2 1RL'}"
Mr Chinese,https://www.ubereats.com/gb/store/mr-chinese/-zWH4K9mQveZd5PvDQJvSQ,"['Chinese', 'Thai', 'Halal']",3.8,€,51.4787683,-0.1232996,SW8 1XB,129 S Lambeth Rd,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'SW8 1XB', 'addressCountry': 'GB', 'streetAddress': '129 S Lambeth Rd'}"
Mama’s Kubo,https://www.ubereats.com/gb/store/mamas-kubo/XnaynUarTTqdI2RBHJSUSw,"['Filipino', 'Comfort food', 'Asian', 'Asian fusion', 'South East Asian']",,€,51.552622,-0.187929,NW3 6,Finchley Rd,London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'NW3 6', 'addressCountry': 'GB', 'streetAddress': 'Finchley Rd'}"
Apollo Banana Leaf,https://www.ubereats.com/gb/store/apollo-banana-leaf/9xumzHMkQe-6fCl1dj0A1Q,"['Sri Lankan', 'Asian', 'Indian', 'Vegetarian']",4.6,,51.424088,-0.17212172,SW17 0,188-190 Tooting High St,London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'SW17 0', 'addressCountry': 'GB', 'streetAddress': '188-190 Tooting High St'}"
Bagel King (Streatham),https://www.ubereats.com/gb/store/bagel-king-streatham/vjDbdMZmVZCbUY2P4eQgOg,"['Sandwiches', 'Bagels', 'Caribbean']",4.5,€,51.4278,-0.1331,SW16 6LQ,25 Mitcham Lane,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'SW16 6LQ', 'addressCountry': 'GB', 'streetAddress': '25 Mitcham Lane'}"
Arsenal Food and Wine,https://www.ubereats.com/gb/store/arsenal-food-and-wine/RdZD38rlVnWRh9EUw3RQMg,"['with', 'Wine', 'Snacks', 'Conveniência', 'Coffee & tea', 'Frozen Food', 'Store', 'Green Grocer (Fruit & Vegetables)', 'Chocolate', 'Breakfast and brunch', 'Ice Cream', 'Pasta', 'Drinks', 'Convenience Store with Alcohol', 'Juice & Smoothies', 'Desserts']",,€,51.56331206892386,-0.1022951418237802,N4 2DW,68B Blackstock Road,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'N4 2DW', 'addressCountry': 'GB', 'streetAddress': '68B Blackstock Road'}"
Chihuahua Tacos,https://www.ubereats.com/gb/store/chihuahua-tacos/MxPNE129Vz6Fe4aw6gEZzQ,"['Tacos', 'Bowls', 'Halal']",,,51.6134,-0.17693,N12 0EE,362 Ballards Lane,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'N12 0EE', 'addressCountry': 'GB', 'streetAddress': '362 Ballards Lane'}"
KJ's Unique Chicken,https://www.ubereats.com/gb/store/kjs-unique-chicken/fsL9DBFKXHGXlR7-Yxuu5A,"['Desserts', 'Drinks', 'Taiwanese Fried Chicken', 'Aus Burger', 'Burgers', 'Chicken', 'Chicken', 'Fried chicken', 'Burgers', 'Desserts', 'Fast food', 'Salty Chicken', 'Kebab', 'Fried Chicken']",4.6,€,51.69517351524219,-0.19306390358122208,EN6 2HU,13 Mutton Lane,Potters Bar,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'Potters Bar', 'addressRegion': 'EMEA', 'postalCode': 'EN6 2HU', 'addressCountry': 'GB', 'streetAddress': '13 Mutton Lane'}"
Zer Kitchen,https://www.ubereats.com/gb/store/zer-kitchen/0yowOLCPSfmytpXmTPTqbw,"['Middle Eastern', 'Chicken', 'Afghan', 'Iranian', 'Syrian', 'Moroccan', 'Lebanese']",,€€,51.55104,-0.07531,N16 8BH,13 Stoke Newington Road,London,UK,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'UK', 'postalCode': 'N16 8BH', 'addressCountry': 'GB', 'streetAddress': '13 Stoke Newington Road'}"
Soulful Seafood,https://www.ubereats.com/gb/store/soulful-seafood/1lLAoq56UYGQoxOylGC6YQ,"['Seafood', 'Soul food', 'American', 'Allergy friendly', 'Southern', 'Soul food', 'Comfort Food', 'Fish & chips', 'Exclusive to Uber Eats']",4.7,€€,51.46964880971435,-0.17733689457323126,,,,,
Chick'N'Bun Vauxhall,https://www.ubereats.com/gb/store/chicknbun-vauxhall/C9ocOpKLVF6dBu9h2LiPYQ,"['Chicken', 'Vegan', 'Burgers']",,€,51.486216191478455,-0.12614049101387517,SW8 2LE,3 St George Wharf,London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'SW8 2LE', 'addressCountry': 'GB', 'streetAddress': '3 St George Wharf'}"
Double happy,https://www.ubereats.com/gb/store/double-happy/VOEPyHzAT1yJaI3SO3DnWA,"['Chinese', 'Cantonese', 'Asian']",4.5,,51.5008311,-0.0915737,SE1 4,11 Tabard St,London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'SE1 4', 'addressCountry': 'GB', 'streetAddress': '11 Tabard St'}"
Eat More,https://www.ubereats.com/gb/store/eat-more/qjpwGA_eX_q2rQEuSeLiOA,"['Halal', 'Kebab', 'Biryani', 'Turkish', 'Lebanese', 'Afghan', 'Burgers', 'Indian curry', 'Pakistani', 'Indian', 'Affordable meals', 'Asian-owned', 'Cheese', 'Chicken', 'Comfort food', 'Desserts', 'Eats XL', 'Falafel', 'Fish & chips', 'Fried chicken', 'Wraps', 'Wings', 'Traditional', 'Variety', 'Keto', 'Italian', 'Pizza', 'Fast food', 'Wraps', 'Family Meals', 'Meal kit']",,,51.5269,0.06118,E6 6AD,11 Vicarage Lane,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'E6 6AD', 'addressCountry': 'GB', 'streetAddress': '11 Vicarage Lane'}"
Super Gluten-Free Pixxa,https://www.ubereats.com/gb/store/super-gluten-free-pixxa/yjKi7YJAQKuK_0GSZ2Gbvg,"['Pizza', 'Gluten free', 'Vegan friendly']",,,51.5200441,-0.1017679,EC1M 4,8 St John St,LONDON,,"{'@type': 'PostalAddress', 'addressLocality': 'LONDON', 'addressRegion': '', 'postalCode': 'EC1M 4', 'addressCountry': 'GB', 'streetAddress': '8 St John St'}"
Breakfast Roulette,https://www.ubereats.com/gb/store/breakfast-roulette/VMQY-9TLS-um0LF1q118qw,"['Breakfast and brunch', 'Bagels', 'Sandwiches', 'Vegetarian friendly']",4.2,€,51.52371,-0.19744,W9 2AH,3 Chippenham Road,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'W9 2AH', 'addressCountry': 'GB', 'streetAddress': '3 Chippenham Road'}"
Square Bubbles,https://www.ubereats.com/gb/store/square-bubbles/5V9298ahUXW28b00DqkvGQ,"['Comfort', 'Food', 'Bubble tea', 'Coffee & tea', 'Asian', 'Desserts', 'Desserts']",4.7,€€,51.51785,-0.12702,,,,,
Shams Fish Bar,https://www.ubereats.com/gb/store/shams-fish-bar/tUf1_pIbS0Ct9ksWdZxy5w,"['Fast food', 'Fish & chips']",,,51.50800268016287,-0.2709406960637283,W3 6,135 Churchfield Rd,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'W3 6', 'addressCountry': 'GB', 'streetAddress': '135 Churchfield Rd'}"
Wedding House Patisserie,https://www.ubereats.com/gb/store/wedding-house-patisserie/wzii_FU-RluQZB1BDlZDZg,"['European', 'Portuguese', 'Breakfast and brunch', 'Bakery']",,€,51.48032,-0.12424053,,,,,
Acai Berry The Aviation Boost,https://www.ubereats.com/gb/store/acai-berry-the-aviation-boost/9g571_SbVWSjYw4yi278KA,"['Vegan', 'Allergy friendly', 'Açaí', 'Breakfast and brunch', 'Healthy', 'Juice & Smoothies']",,€,51.51425030123535,-0.13446728846596634,W1F 8ZN,130 Wardour St,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'W1F 8ZN', 'addressCountry': 'GB', 'streetAddress': '130 Wardour St'}"
Afghan Sheeryakh,https://www.ubereats.com/gb/store/afghan-sheeryakh/-aiaZOSPQeaO52kmUGoxNg,"['Ice Cream & Frozen Yogurt', 'Comfort food', 'Desserts']",,€,51.508687,-0.339825,W7 3TH,177a Uxbridge Rd,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'W7 3TH', 'addressCountry': 'GB', 'streetAddress': '177a Uxbridge Rd'}"
Veggie Pret (Broadwick Street),https://www.ubereats.com/gb/store/veggie-pret-broadwick-street/W_NUTSc3TlW_ccXAIQvecQ,"['Vegetarian', 'Healthy', 'Salads', 'Vegan', 'Cafe']",,€,51.5132548,-0.1362839,W1F 0,35 Broadwick Street,London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'W1F 0', 'addressCountry': 'GB', 'streetAddress': '35 Broadwick Street'}"
LushBurger,https://www.ubereats.com/gb/store/lushburger/sVWwuGBMUHOjtm_3CIfGBg,"['Coffee & tea', 'Aus Burger', 'Comfort Food', 'Burgers', 'Comfort food', 'Chicken', 'Desserts', 'Burgers', 'Family friendly', 'Desserts', 'Soul food', 'Chicken', 'Family Meals', 'Affordable meals']",,€,51.44488673898353,-0.14458482357444064,,,,,
Chennai Spice,https://www.ubereats.com/gb/store/chennai-spice/a35RcFEEQMCRF1D7MsHiwQ,"['Indian', 'South Indian', 'Sri Lankan', 'Indian curry', 'Vegetarian']",4.5,€€,51.6319415,-0.0549962,N9 7,"217 Hertford Rd, Edmonton",London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'N9 7', 'addressCountry': 'GB', 'streetAddress': '217 Hertford Rd, Edmonton'}"
Flaxs deli,https://www.ubereats.com/gb/store/flaxs-deli/lKveYHRZQ76on0qBmQbxZw,"['Kosher', 'Healthy', 'American']",,,51.63461185897469,-0.3423595634854063,WD23 1EE,43 High Road,Bushey,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'Bushey', 'addressRegion': 'EMEA', 'postalCode': 'WD23 1EE', 'addressCountry': 'GB', 'streetAddress': '43 High Road'}"
Mac Shack by Bella Italia (Cranbourn Street),https://www.ubereats.com/gb/store/mac-shack-by-bella-italia-cranbourn-street/7le5yL4oTEiWl5axam0ukA,"['Italian', 'Pasta', 'Comfort food']",,€,51.51118,-0.1295721,WC2H 7AJ,1 Cranbourn Street,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'WC2H 7AJ', 'addressCountry': 'GB', 'streetAddress': '1 Cranbourn Street'}"
KINGS CROSS TANDOORI,https://www.ubereats.com/gb/store/kings-cross-tandoori/Jtl1na2MQmCqV6-gpE-WQQ,"['Indian', 'Vegetarian friendly', 'Comfort food', 'Indian curry', 'Kid friendly']",3.8,€,51.530412,-0.121877,WC1X 8,341 Grays Inn Rd,London,Greater London,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'Greater London', 'postalCode': 'WC1X 8', 'addressCountry': 'GB', 'streetAddress': '341 Grays Inn Rd'}"
ChowOut Battersea,https://www.ubereats.com/gb/store/chowout-battersea/ZpT93sIjWAW4kBGZpIsKAA,"['Chinese', 'Thai', 'Noodles', 'Asian', 'Korean', 'Asian fusion', 'Vegan']",4.4,,51.471282208634676,-0.15427638279095435,,,,,
German Doner Kebab And Grill,https://www.ubereats.com/gb/store/german-doner-kebab-and-grill/EPMnwzgHQOaXCK9XqMwqiw,"['Lebanese', 'Turkish', 'German', 'Healthy', 'Halal']",3.1,€€€,51.521732,-0.1401367,W1T 6,"68 Cleveland St, Fitzrovia",London,London,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'London', 'postalCode': 'W1T 6', 'addressCountry': 'GB', 'streetAddress': '68 Cleveland St, Fitzrovia'}"
Poke Shoreditch,https://www.ubereats.com/gb/store/poke-shoreditch/7VNWDjK0XF2iVPHOGfWXSA,"['Japanese', 'Hawaiian', 'Italian', 'Poke']",,€,51.52759,-0.07697,E2 7NX,19 Hackney Road,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'E2 7NX', 'addressCountry': 'GB', 'streetAddress': '19 Hackney Road'}"
Caffe Nero (BBC Cafe),https://www.ubereats.com/gb/store/caffe-nero-bbc-cafe/8sR169D5The0QHf291YBlw,"['Coffee & tea', 'Sandwich', 'Pastry', 'Breakfast and brunch', 'Cafe']",4.6,€,51.5184149,-0.1433463,W1A 1AA,"Unit G015 ,BBC Broadcasting House, Portland place",London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'W1A 1AA', 'addressCountry': 'GB', 'streetAddress': 'Unit G015 ,BBC Broadcasting House, Portland place'}"
Red Onion Kitchen ,https://www.ubereats.com/gb/store/red-onion-kitchen/u4FxFajlUgGU-IkoBCe7NA,"['Pure veg', 'Indian', 'Vegetarian', 'Asian', 'Rice & Curry', 'Indian curry', 'Thai', 'Wings', 'Halal', 'Kebab', 'Vegetarian friendly', 'Vegan', 'Fast food', 'Comfort Food']",,,51.6721,0.10124,CM16 7EF,13 Forest Drive,Epping,England,"{'@type': 'PostalAddress', 'addressLocality': 'Epping', 'addressRegion': 'England', 'postalCode': 'CM16 7EF', 'addressCountry': 'GB', 'streetAddress': '13 Forest Drive'}"
Cafe Nawaz,https://www.ubereats.com/gb/store/cafe-nawaz/gg8WYadIULuu9aPSLrOV-w,"['Indian', 'Vegetarian friendly', 'Indian curry', 'Comfort Food', 'Chicken']",,€,51.50208,-0.08802,SE1 3SS,"92, Snowsfields",London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'SE1 3SS', 'addressCountry': 'GB', 'streetAddress': '92, Snowsfields'}"
Krispy Kreme Doughnuts & Coffee (The Strand),https://www.ubereats.com/gb/store/krispy-kreme-doughnuts-%26-coffee-the-strand/s_GCsziUXWGbGE_v6k_OnQ,"['American', 'Bakery', 'Comfort Food', 'Desserts', 'Fast food', 'Coffee & tea', 'Vegan']",,€,51.50992454839878,-0.12321358788634841,WC2R 0PD,"Krispy Kreme The Strand, 418 The Strand",London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'WC2R 0PD', 'addressCountry': 'GB', 'streetAddress': 'Krispy Kreme The Strand, 418 The Strand'}"
Al Hamra,https://www.ubereats.com/gb/store/al-hamra/tBCcsxsrRNG266Y3JLymug,['Lebanese'],4.3,€€,51.5063402,-0.1471392,W1J 7PT,"31-33 Shepherd Market, Mayfair",London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'W1J 7PT', 'addressCountry': 'GB', 'streetAddress': '31-33 Shepherd Market, Mayfair'}"
